"asp";"slope";"cur_pl";"cur_pr";"conver";"swi";"prec";"temp";"rad";"ndvi";"dgm";"coord_y";"coord_x";"pawc";"mR";"temp_min";"cloudy";"frost";"veg_p";"cont";"sc";"sc_m";"prec_jja";"drought";"ab_alb"
"123";0,149971;35,4061;-0,00847954;-0,00695116;-1,6284;1,38003;1923;5,7;1224;0,561514;988,52;282923;148313;96,2441;5,94385;-19,2;116;126;191;18,8;114;26;667;3,5;"1"
"124";0,741265;40,7243;0,0360792;0,0159403;7,01572;1,01094;1738;6,1;1239;0,51341;732,62;282908;158023;114,16;6,19793;-20,4;118;125;200;19,9;114;25;611;3,5;"1"
"125";0,662622;40,673;-0,00497689;-0,00388778;-0,676593;1,22062;1923;5,8;1224;0,565079;968,8;282893;148373;87,1119;6,19046;-19,2;116;126;191;18,8;114;26;667;3,5;"1"
"126";0,409025;19,4112;0,0365776;-0,0209021;1,37501;1,27912;1824;6;1111;0,610656;921,37;282783;147048;134,569;5,16472;-19,3;117;123;193;19;107;25;664;3,5;"1"
"127";0,000140607;22,8551;-0,00566962;-0,00248875;-2,80507;1,20806;1694;6,6;1204;0,465789;669,71;282803;157138;161,71;5,42854;-19,6;115;120;211;20,2;95;22;573;3,5;"1"
"128";1,00408;27,4302;-0,0260246;-0,00609614;-21,1046;1,33483;1694;6,5;1204;0,57377;674;282838;157153;163,61;5,13674;-19,6;115;120;211;20,2;95;22;573;3,5;"1"
"129";1,44934;14,8507;-0,234783;-0,0380664;-24,1318;1,8519;1694;6,6;1204;0,523132;645,81;282843;157058;138,551;5,47487;-19,6;115;120;211;20,2;95;22;573;3,5;"1"
"130";1,09573;46,1619;-0,007637;0,000814032;-1,87617;0,748081;1694;6,5;1130;0,576869;680,72;282813;157183;144,079;5,82227;-19,6;115;120;211;20,2;95;22;573;3,5;"1"
"131";0,47479;37,1858;0,00758255;0,0102348;5,63912;1,3241;1824;6;1111;0,614512;911,69;282758;147093;44,4479;6,24994;-19,3;117;123;193;19;107;25;664;3,5;"1"
"132";0,801169;31,0067;0,0214302;0,00114437;-0,972648;1,29568;1824;6,1;1160;0,588889;906,35;282763;143623;116,365;5,99452;-19;117;121;194;18,5;106;25;676;3,5;"1"
"133";0,564443;24,2517;-0,262381;-0,0592817;-19,7975;1,64276;1661;6,4;1141;0,408624;662,46;282648;158378;123,536;5,1624;-20,3;113;124;205;20,1;111;25;599;3,5;"1"
"134";0,0492353;21,1434;-0,0337303;-0,0124384;-0,430735;1,60246;1833;6,4;1229;0,541311;834,12;282573;142428;103,009;5,58901;-18,4;113;116;206;19,1;97;22;644;3,5;"1"
"135";1,39476;35,6218;0,0407022;0,011922;2,09667;1,40668;1826;6,4;1164;0,552083;822,89;282508;143808;73,2456;6,27883;-18,7;116;118;203;19,1;100;23;650;3,5;"1"
"136";1,22952;23,8491;0,0548621;0,0297373;1,74149;1,51099;1826;6,5;1176;0,412587;819,41;282413;143888;126,816;3,42881;-18,7;116;118;203;19,1;100;23;650;3,5;"1"
"137";0,0431775;17,3595;0,000743195;-0,0130717;-17,3292;1,68944;1739;6,5;1199;0,556391;800,82;282228;144998;33,0732;6,42404;-18,7;111;117;204;19,2;101;23;641;3,5;"1"
"138";0,447416;10,9714;0,259594;0,0423052;36,7622;1,50809;1739;6,4;1199;0,552674;821,43;282223;145058;102,233;5,09565;-18,7;111;117;204;19,2;101;23;641;3,5;"1"
"139";0,195544;13,3272;0,0853113;0,0178481;-1,38366;1,21695;1739;6,4;1199;0,554849;835,53;282248;145098;63,2837;5,84322;-18,7;111;117;204;19,2;101;23;641;3,5;"1"
"140";0,56216;7,77068;-0,00127142;0,0258414;-3,43812;2,71502;1748;6,7;1177;0,418024;702,05;282278;149803;138,649;6,24061;-19,3;110;119;207;19,8;100;23;605;3,5;"1"
"141";0,862863;30,0068;0,018251;0,00331792;4,39121;1,38998;1815;6,1;1205;0,475285;873,25;282153;145928;83,6832;6,137;-19,3;115;123;193;18,7;111;26;667;3,5;"1"
"142";1,19641;24,3136;-0,086454;-0,007232;-14,5383;1,65908;1815;6,2;1205;0,568401;859,36;282138;145948;83,6908;6,27454;-19,3;115;123;193;18,7;111;26;667;3,5;"1"
"143";0,598857;30,0355;0,00155104;-0,00939916;-1,0747;1,33116;1839;6,2;1245;0,544;873,96;282138;145883;116,658;5,60685;-19,3;118;123;193;18,7;111;26;667;3,5;"1"
"144";0,475928;38,6871;0,000432463;-0,00998497;-1,44693;1,38129;1839;6,2;1245;0,512915;882,65;282148;145873;115,921;5,7544;-19,3;118;123;193;18,7;111;26;667;3,5;"1"
"145";7,59363e-05;21,8838;-0,09009;-0,0266786;-31,1192;1,87725;1869;5,9;1225;0,553488;898,48;282198;151198;128,998;6,42971;-19,9;114;126;189;19;120;28;665;3,4;"1"
"146";0,228839;26,1732;0,130845;0,0119783;10,7627;1,10485;1682;6,9;1149;0,469027;726,67;282138;144793;33,1193;6,3819;-18,7;110;117;204;19,2;101;23;641;3,5;"1"
"147";0,346397;5,28464;-0,795195;-0,0704352;-19,6984;1,35909;1682;6,7;1149;0,513514;759,78;282178;144853;16,2564;5,74657;-18,7;110;117;204;19,2;101;23;641;3,5;"1"
"148";0,0639075;31,6805;-0,0174238;-0,0270059;-0,404907;1,44602;1682;7;1149;0,502525;718,48;282098;144843;66,7563;6,6945;-18,7;110;117;204;19,2;101;23;641;3,5;"1"
"149";1,65007;34,6963;0,0537064;0,0206556;7,20629;1,07465;1815;6,2;1205;0,515957;863,56;282118;145938;116,084;5,41293;-19,3;115;123;193;18,7;111;26;667;3,5;"1"
"150";1,35245;55,0625;-0,0567557;0,00338741;-0,60231;0,816117;1815;6,3;1205;0,447077;867,58;282093;145923;95,2484;5,88145;-19,3;118;123;193;18,7;111;26;667;3,5;"1"
"151";0,441236;27,5366;0,0250915;0,00025886;9,01451;1,30127;1739;6,4;1199;0,484992;831,34;282108;145153;37,9816;6,24724;-18,7;111;117;204;19,2;101;23;641;3,5;"1"
"152";0,768324;1,31154;0,197963;-0,0520368;-32,4748;1,35944;1839;6,2;1245;0,573883;870,24;282128;145888;86,255;4,74041;-19,3;118;123;193;18,7;111;26;667;3,5;"1"
"153";0,126385;31,5471;-0,022225;-0,0125304;-0,429641;1,41203;1682;6,9;1149;0,650289;699,12;282028;144863;34,7691;6,60386;-18,3;109;115;211;19,5;93;21;621;3,5;"1"
"154";0,151043;30,9685;0,0773737;0,00170292;14,1931;1,01623;1739;6,8;1199;0,527273;769,08;282038;144998;73,3587;6,31489;-18,3;114;115;211;19,5;93;21;621;3,5;"1"
"155";0,25252;28,5437;-0,033822;-0,0225022;-3,51416;1,56333;1839;6,5;1245;0,551674;797,21;282018;145653;111,126;5,93317;-18,5;114;116;209;19,5;90;21;623;3,5;"1"
"156";0,186881;36,3582;-0,0266191;-0,00330364;-5,7241;1,1601;1839;6,6;1242;0,495187;796,81;281998;145748;108,781;5,76054;-18,6;115;116;208;19,5;93;21;621;3,5;"1"
"157";0,260847;41,1191;-0,0483606;-0,0298841;-2,2785;1,40789;1739;6,7;1199;0,577389;784,87;282038;145138;30,6134;6,71742;-18,3;114;115;211;19,5;93;21;621;3,5;"1"
"158";0,193593;28,6278;0,0131377;-0,0109707;0,921285;1,5306;1739;6,7;1201;0,52053;763,51;281993;145158;37,7901;6,56799;-18,3;114;115;211;19,5;93;21;621;3,5;"1"
"159";0,119731;48,4274;0,0755172;0,0444144;3,68371;1,12401;1682;6,9;1146;0,538036;724,56;281993;144903;25,6943;6,79277;-18,3;109;115;211;19,5;93;21;621;3,5;"1"
"160";0,0401488;26,928;0,00478699;0,0020056;-6,90623;1,63601;1739;6,7;1199;0,537383;764,5;282008;145128;39,1997;6,64022;-18,3;114;115;211;19,5;93;21;621;3,5;"1"
"161";0,000126302;37,9051;0,0464296;0,0126658;5,72455;1,38476;1739;7;1201;0,565854;709,86;281943;144928;136,694;6,45099;-18,3;114;115;211;19,5;93;21;621;3,5;"1"
"162";0,00099498;21,6222;-0,012724;0,0187601;-8,24355;1,64898;1739;6,9;1201;0,392947;729,01;281933;145033;97,8468;6,50533;-18,3;114;115;211;19,5;93;21;621;3,5;"1"
"163";0,430669;38,2181;-0,0226836;-0,0257113;-0,626612;1,26586;1839;6,6;1242;0,544503;770,53;281973;145678;63,0798;6,71902;-18,6;115;116;208;19,5;93;21;621;3,5;"1"
"164";0,252124;35,413;-0,0130415;-0,00358599;2,76726;1,08176;1839;6,5;1242;0,444444;804,97;281958;145783;115,233;5,71817;-18,6;115;116;208;19,5;93;21;621;3,5;"1"
"165";0,221125;15,5013;-0,192931;-0,0306425;-15,9201;1,82338;1739;6,8;1201;0,537676;737,49;281943;145093;90,0019;6,57172;-18,3;114;115;211;19,5;93;21;621;3,5;"1"
"166";0,523599;25,4407;0,00533382;-0,00158851;5,79124;1,40857;1839;6,7;1242;0,559153;756,67;281948;145668;70,5567;6,5488;-18,5;114;116;209;19,5;90;21;623;3,5;"1"
"167";0,470476;21,9302;0,0270639;-0,00407748;0,267178;1,77492;1808;5,8;1218;0,616766;912,27;281698;150373;143,991;6,03691;-19,7;118;125;192;19,1;116;27;657;3,4;"1"
"168";0,132098;32,585;0,0216864;0,00159926;-1,43555;1,45066;1817;6,1;1233;0,60274;852,31;281678;150583;45,4977;6,51707;-19,7;114;125;192;19,1;116;27;657;3,4;"1"
"169";0,230689;29,1782;0,00417675;0,0193955;8,52662;0,970339;1678;5,8;1182;0,62413;908,3;281503;149823;46,7318;5,83759;-19,6;129;124;192;19,2;117;27;655;3,4;"1"
"170";1,20793;26,5601;0,0119744;-0,00306176;-2,44166;1,60725;1660;6,3;1109;0,474934;707,84;281563;158058;83,0225;5,9583;-20;115;122;208;20,2;102;23;583;3,5;"1"
"171";0,50849;19,9274;0,0610943;-0,0116855;6,23417;1,40858;1817;6,3;1246;0,418118;760,61;281453;150913;134,661;5,80231;-19,4;113;119;209;20;94;22;592;3,5;"1"
"172";1,2914;30,6293;0,0308683;0,0286876;2,51296;1,53735;1660;6,3;1148;0,517007;695,24;281473;157918;83,101;5,96244;-20;115;122;208;20,2;102;23;583;3,5;"1"
"173";1,33226;7,5165;0,000581185;0,0133052;5,79007;1,49447;1777;5,5;1153;0,579275;971,17;281388;160063;130,712;5,12133;-20,3;112;128;190;19,1;128;29;634;3,4;"1"
"174";1,90989;32,5863;-0,0506428;0,0799176;18,0708;1,0862;1523;7,9;1163;0,477178;544,21;281313;140698;109,808;5,8059;-16,8;135;107;226;19,8;66;16;577;3,6;"1"
"175";0,0137354;12,4328;-0,0497111;0,0187703;3,38487;1,42464;1799;5,3;1173;0,55163;1019,18;281203;160173;48,8866;5,77016;-20,2;116;126;195;19,5;121;27;621;3,4;"1"
"176";1,96419;22,4532;-0,0118118;0,027008;-8,53635;1,25519;1519;7,9;1087;0,381342;540,22;281228;140468;126,682;5,61912;-16,8;115;107;226;19,8;65;16;575;3,6;"1"
"177";0,104788;39,008;0,0279938;0,00949024;4,57618;1,05623;1732;6,1;1229;0,629717;805,94;281143;158473;42,3167;6,6664;-20,1;115;126;197;19,5;120;27;615;3,4;"1"
"178";1,49417;7,62074;0,198281;0,0209156;13,432;1,46271;1643;6,8;1122;0,358974;636,94;281113;154858;142,38;4,8744;-19,3;117;119;211;20,1;94;21;565;3,5;"1"
"179";0,724323;16,4349;0,129261;0,0120613;-14,5429;2,15276;1643;6,8;1122;0,577982;633,01;281113;154828;160,961;5,66574;-19,3;117;119;211;20,1;94;21;565;3,5;"1"
"180";0,0978884;37,8674;0,00497211;0,00348822;-0,746292;1,36685;1732;6,1;1229;0,622435;764,96;281103;158438;43,4744;6,72886;-20,1;115;126;197;19,5;120;27;615;3,4;"1"
"181";1,4935;16,142;0,0755523;0,0330909;-9,17492;1,40421;1813;5,5;1144;0,679612;957,53;281123;159753;128,774;5,6947;-20,1;112;130;187;19;132;30;643;3,4;"1"
"182";1,97762;40,6;-0,0142159;-0,0278667;-0,844592;1,16294;1560;8;1009;0,447005;513,5;281133;141018;123,774;6,0907;-17,4;131;110;220;19,7;75;17;584;3,5;"1"
"183";1,72608;8,36565;0,0746745;0,013157;22,4939;1,42351;1643;6,7;1122;0,406176;647,89;281083;154738;146,828;4,65249;-19,3;117;119;211;20,1;94;21;565;3,5;"1"
"184";1,85328;6,80503;0,0767969;-0,0293104;18,0701;1,76597;1643;6,8;1137;0,498525;649,85;281053;154663;157,447;5,19032;-19,3;117;119;211;20,1;94;21;565;3,5;"1"
"185";1,2546;19,3586;0,112998;0,0345569;2,22062;1,34242;1636;6,8;1135;0,410405;642,97;280958;155203;165,934;4,98259;-19,5;116;120;210;20,2;95;22;565;3,5;"1"
"186";0,117434;38,0526;0,00414765;-0,0141148;2,15112;1,34333;1519;7,6;1228;0,554896;586,77;280963;140763;119,26;6,15357;-17,4;116;110;220;19,7;75;17;584;3,5;"1"
"187";1,5584;6,25072;-0,038643;-0,00858754;3,74114;1,75776;1643;6,6;1098;0,484979;673,01;280873;154733;250,261;3,28738;-19,7;116;121;207;20;100;23;578;3,5;"1"
"188";1,26631;18,1553;-0,0166889;-0,0155362;-4,67999;1,43032;1643;6,6;1114;0,399586;669,33;280908;154568;162,865;4,84347;-19,8;117;122;206;20;102;23;582;3,5;"1"
"189";1,06949;36,6066;-0,0551944;0,00953173;-11,8964;1,37246;1636;6,8;1119;0,513308;639,89;280858;155158;151,376;6,33178;-19,6;114;120;210;20,1;97;22;569;3,5;"1"
"190";1,99343;20,0234;0,131556;0,00483218;23,2392;1,08017;1636;6,5;1119;0,517564;689,14;280913;154923;161,457;4,81205;-19,3;116;119;211;20,1;94;21;565;3,5;"1"
"191";1,8842;38,1289;-0,0184801;-0,000435431;-0,605475;1,28082;1641;6,2;1010;0,627673;735,06;280883;157723;46,4818;6,24593;-20,1;148;122;208;20,2;102;23;580;3,5;"1"
"192";1,14832;37,7657;-0,0140922;0,00311634;2,72725;0,913716;1636;6,6;1119;0,543124;673,49;280778;155038;141,401;6,15194;-19,7;115;121;207;20;100;23;578;3,5;"1"
"193";1,12162;18,933;-0,0124275;0,00286455;-2,76346;1,38934;1641;6,2;987;0,468619;775,97;280808;157623;49,4652;5,62675;-20;163;125;199;19,6;118;26;605;3,4;"1"
"194";0,000168324;33,9933;0,0815899;0,00815712;16,8068;0,964317;1560;7,9;1195;0,479109;529,09;280808;141073;135,612;6,14247;-17,4;115;110;220;19,7;75;17;584;3,5;"1"
"195";1,86525;39,8136;0,0141297;-0,00424564;-7,69213;1,08103;1648;7,7;1156;0,528908;573,6;280818;143163;87,3693;6,64158;-17,5;116;111;219;19,7;78;18;601;3,5;"1"
"196";0,519498;38,4987;-0,000189679;0,00647269;-1,171;0,87949;1560;8;1140;0,513158;526,06;280848;141178;132,969;6,32404;-16,6;112;106;228;19,8;61;16;564;3,6;"1"
"197";0,941013;9,52986;-0,0628337;0,0134471;4,95334;1,51114;1672;6,5;1146;0,522613;697,06;280718;154598;157,414;4,73008;-19,8;117;122;206;20;102;23;582;3,5;"1"
"198";0,0654976;22,2064;-0,0132097;-0,0119395;-3,85032;1,35916;1643;8;1218;0,461859;520,07;280768;142458;121,918;6,70965;-17,2;114;109;222;19,7;72;17;585;3,5;"1"
"199";0,166027;22,9535;-0,039258;-0,00413584;-0,405861;1,32742;1672;6,5;1187;0,56383;677,77;280673;154803;161,027;5,42856;-19,7;116;121;207;20;100;23;578;3,5;"1"
"200";1,82626;33,9099;-0,0265168;-0,00161909;-1,91657;1,48622;1734;5,4;976;0,527461;940,88;280533;157203;52,8268;5,77644;-20;163;125;199;19,6;118;26;605;3,4;"1"
"201";1,64232;54,3825;-0,00112697;0,0253048;-0,675645;1,35311;1672;5,9;892;0,300699;746,66;280528;158208;33,1501;6,39516;-20,3;213;122;208;20,3;101;23;581;3,5;"1"
"202";1,80076;35,7584;-0,0304308;-0,00893068;-2,24079;1,55992;1672;5,6;905;0,530612;833,46;280413;158303;89,2849;5,7806;-20,3;213;122;208;20,3;101;23;581;3,5;"1"
"203";1,29159;14,546;0,0333683;0,0112865;-7,50583;1,49161;1653;6,1;899;0,533181;868,11;280343;158463;87,2427;5,52268;-19,5;165;131;186;18,6;129;30;646;3,4;"1"
"204";1,9986;38,3045;0,0335519;0,0339659;3,01564;1,31946;1653;6,2;899;0,612335;837,49;280348;158563;44,8986;6,13757;-20,3;201;122;208;20,3;101;23;581;3,5;"1"
"205";1,96863;29,1493;0,0372289;0,00989747;-0,715255;1,36177;1653;5,9;899;0,565728;898,25;280273;158473;52,4539;5,73272;-19,5;165;131;186;18,6;129;30;646;3,4;"1"
"206";0,835812;28,3909;0,0239385;0,0287281;-5,91987;1,4242;1643;6,4;1134;0,414097;698,98;280258;156108;80,4948;5,90625;-19,8;114;121;207;20,1;101;23;578;3,5;"1"
"207";1,92383;47,3641;0,00486054;-0,00763162;0,325289;1,2083;1836;5,3;996;0,587949;1063,21;280178;157343;39,8221;6,28016;-19,4;166;132;183;18,3;129;30;653;3,4;"1"
"208";1,23666;38,4244;-0,0227526;-0,00672021;-4,30963;1,45016;1829;5,4;938;0,554922;1053,28;280168;157448;48,1105;6,04288;-19,4;196;132;183;18,3;129;30;653;3,4;"1"
"209";1,81129;27,9394;-0,0436616;0,00902322;-6,00836;1,58841;1829;5,3;938;0,506024;1072,64;280138;157573;164,323;4,87624;-19,4;196;132;183;18,3;129;30;653;3,4;"1"
"210";1,80495;30,4605;0,0314509;0,00545382;4,20136;1,41074;1836;5,2;996;0,558559;1125,46;280158;157258;53,6301;5,63886;-19,4;166;132;183;18,3;129;30;653;3,4;"1"
"211";1,99195;40,4142;0,0233298;0,0120937;0,593687;1,39565;1810;5,9;918;0,534884;908,67;280213;158538;47,7191;6,17337;-19,5;165;131;186;18,6;129;30;646;3,4;"1"
"212";1,94166;49,5864;0,00474667;0,00873684;0,526471;1,40677;1829;5,3;924;0,476793;1079,19;280073;157688;43,9453;6,14152;-19,9;175;128;192;19,1;119;27;628;3,4;"1"
"213";1,9303;59,9043;-0,211011;0,0101661;-25,5537;1,34124;1829;5,2;924;0,356998;1014,96;280098;157748;31,8331;6,42263;-19,9;175;128;192;19,1;119;27;628;3,4;"1"
"214";1,98899;24,2998;-0,059503;-0,00271568;-1,51837;1,52064;1810;5,9;985;0,313246;920,43;280133;158668;143,005;5,58292;-20,3;158;124;202;19,9;107;24;601;3,5;"1"
"215";1,92965;50,1824;-0,0362839;0,000152867;-1,38901;1,1197;1829;5,3;924;0,497103;1078,47;280008;157758;39,0937;6,19011;-19,9;175;128;192;19,1;119;27;628;3,4;"1"
"216";1,97303;38,1778;-0,00806857;0,00740736;-3,62227;1,41524;1829;5,1;924;0,649635;1086,46;280048;157703;51,4715;5,73543;-19,9;175;128;192;19,1;119;27;628;3,4;"1"
"217";1,47437;21,4439;0,0362011;0,00462186;0,72405;1,46392;1782;5,7;1022;0,541838;965,21;277703;151218;113,098;5,1531;-19,5;128;127;189;18,8;120;28;664;3,3;"1"
"218";1,99708;40,1143;0,00990015;-0,00481094;-0,200084;1,08299;1782;5,7;1022;0,601227;951,39;277718;151288;121,992;5,62277;-19,5;128;127;189;18,8;120;28;664;3,3;"1"
"219";0,700434;9,77688;0,0683563;-0,0139879;10,3457;1,78471;1495;7,7;1116;0,399225;598,6;277583;142888;100,842;6,2681;-17,3;118;111;217;19,4;80;18;578;3,5;"1"
"220";0,673691;11,2746;0,0764072;0,00070221;13,0749;1,3676;1558;7,4;1099;0,411371;645,98;277613;143023;93,7423;5,73975;-17,3;118;111;217;19,4;80;18;578;3,5;"1"
"221";1,2146;29,3273;0,0602812;0,00305696;11,473;1,05768;1818;5,5;988;0,442424;1113,33;277613;144733;70,1319;5,5882;-18,2;146;130;183;17,6;118;28;674;3,3;"1"
"222";0,521002;9,75807;-0,0120117;-0,00994873;-24,8332;2,00643;1495;7,6;1116;0,393939;598,03;277593;142903;103,226;6,44479;-17,3;118;111;217;19,4;80;18;578;3,5;"1"
"223";1,64778;16,2486;0,484;0,0932916;31,3846;1,01857;1558;7,1;1027;0,478673;717,16;277503;143223;64,2473;5,64649;-18;118;116;207;19;91;21;610;3,4;"1"
"224";0,0370613;31,2542;0,00149699;-0,0255325;-8,54929;1,23119;1558;7,1;1027;0,459754;690,62;277458;143218;82,4802;6,42263;-18;118;116;207;19;91;21;610;3,4;"1"
"225";0,623691;23,4185;-0,429617;0,0428193;-30,5229;1,90635;1558;7,2;1027;0,255545;682,95;277433;143198;112,323;6,0025;-18;118;116;207;19;91;21;610;3,4;"1"
"226";1,33154;39,8978;-0,0439425;-0,0165556;-1,13987;0,977316;1558;7,2;1027;0,120879;680,88;277423;143173;98,8821;5,7092;-18;118;116;207;19;91;21;610;3,4;"1"
"227";1,87623;43,8643;0,0103283;-0,0073786;0,861036;1,01981;1847;5,6;1017;0,551402;1109,85;277488;151658;39,3096;6,0023;-19,4;155;128;187;18,7;122;29;670;3,3;"1"
"228";1,18471;11,7861;-0,0518544;-0,00241782;-9,00121;1,82302;1818;5,4;898;0,531773;1133,6;277468;144833;65,3502;5,83602;-18,3;191;132;178;17,4;118;28;683;3,3;"1"
"229";1,50085;26,9745;-0,0841996;-0,00677087;-6,28623;1,34306;1558;7;1027;0,668831;708,21;277393;143218;86,0947;5,93346;-18;118;116;207;19;91;21;610;3,4;"1"
"230";0,496131;49,3358;0,000366939;0,0096274;2,56571;0,763923;1558;7;1027;0,380503;737,36;277338;143198;70,1952;6,45411;-18;121;116;207;19;91;21;610;3,4;"1"
"231";1,19296;41,4496;-0,0320304;-0,0141075;-11,2667;1,25367;1558;6,9;1027;0,412442;742,58;277343;143218;80,4402;6,07832;-18;121;116;207;19;91;21;610;3,4;"1"
"232";1,91956;10,2006;-0,0214087;-0,0192905;-7,64252;1,54115;1904;5,2;1012;0,349805;1136,04;277393;152673;67,725;5,41043;-19;122;131;184;18,1;119;28;685;3,3;"1"
"233";0,493034;29,5826;0,170327;-0,0175586;27,0925;0,864295;1558;6,8;1027;0,420732;785,48;277263;143243;81,8998;5,85622;-18;121;116;207;19;91;21;610;3,4;"1"
"234";1,99988;35,6174;0,0443391;-0,00442023;5,53264;1,18214;1818;5,1;898;0,919041;1212,09;277293;144803;64,8369;5,72591;-18,3;223;132;178;17,4;118;28;683;3,3;"1"
"235";0,024124;39,7176;0,0217936;0,0184509;4,92806;0,935683;1593;6,7;986;0,43871;795,48;277238;143258;81,0106;6,27504;-18;121;116;207;19;91;21;610;3,4;"1"
"236";0,0529574;49,0053;-0,0649316;-0,0152095;11,7136;0,630982;1593;6,7;986;0,426934;784,6;277213;143253;82,9099;5,94157;-18;121;116;207;19;91;21;610;3,4;"1"
"237";0,456633;45,1511;-0,079304;0,00240223;-11,3823;0,860538;1593;6,6;986;0,465269;798,52;277198;143303;71,9833;6,286;-18;121;116;207;19;91;21;610;3,4;"1"
"238";0,75684;55,6941;0,0159581;0,0145388;6,95513;0,8364;1898;4,8;814;0,424955;1298,97;277213;144803;18,2924;6,22487;-18,3;223;132;178;17,4;118;28;683;3,3;"1"
"239";1,99999;50,3178;-0,0456698;-0,024479;-3,45319;1,03061;1898;4,6;814;0,355683;1356,98;277153;144728;21,7867;5,91797;-18,3;223;132;178;17,4;118;28;683;3,3;"1"
"240";0,594238;41,4613;-0,0143381;0,0229491;-18,0422;0,858896;1898;4,7;814;0,197546;1406,27;277128;144678;29,3964;5,81991;-18,3;223;132;178;17,4;118;28;683;3,3;"1"
"241";1,61724;26,0131;0,0653848;-0,0159095;12,4146;1,11909;2007;4,7;1032;0,485792;1321,78;276968;152323;69,844;5,62632;-18,7;121;136;175;17,4;128;30;710;3,3;"1"
"242";1,33067;33,6671;-0,0580574;0,000193815;-2,1265;1,16253;1747;3,9;1157;0,46933;1570,82;276853;129943;19,2171;5,71548;-17,6;117;150;148;15,4;149;31;603;3,4;"1"
"243";0,737927;31,0912;-0,00380675;-0,0103811;1,94517;1,07842;1747;4;1157;0,513583;1563,23;276813;129918;18,0193;5,83038;-17,5;117;150;148;15,3;148;31;594;3,4;"1"
"244";1,11158;16,7512;0,0479444;-0,000422069;10,8323;1,48201;1937;5,6;1137;0,496444;1040,16;276828;152988;73,4961;5,93561;-19;116;132;183;18,1;119;28;692;3,3;"1"
"245";0,59912;39,9575;-0,124979;0,00479382;-15,2386;1,19654;1762;3,8;1195;0,479374;1625,9;276748;129673;16,424;6,04745;-17,5;137;150;148;15,3;148;31;594;3,4;"1"
"246";1,99182;22,6917;-0,0153349;0,000541397;-6,7084;1,56822;1439;7,8;1108;0,540356;556,19;276463;138138;138,384;4,08127;-17,2;113;108;223;19,6;71;17;533;3,5;"1"
"247";1,54375;19,3801;0,0820329;0,0194931;1,7479;1,67707;1455;8;928;0,535714;529,45;276223;141938;113,04;6,43141;-16,5;152;106;229;19,9;61;15;535;3,5;"1"
"248";1,67566;12,3095;0,0921485;-0,0108558;10,3268;1,37991;1406;7,4;1165;0,300196;630,76;276198;138168;106,151;5,49301;-17,2;115;108;223;19,7;71;17;531;3,5;"1"
"249";1,56411;23,7784;-0,122506;0,0238995;2,25567;1,52528;1573;7,7;1096;0,522481;582,98;279873;143763;119,127;6,33556;-17,4;112;110;220;19,7;75;18;585;3,5;"1"
"250";0,132318;30,1589;0,000728932;0,010584;4,30936;1,21254;1754;6,4;1006;0,556781;760,83;279643;156688;91,8006;6,54547;-19,5;110;130;189;18,8;124;28;636;3,4;"1"
"251";1,92037;26,1481;0,0128998;-0,015616;12,1699;1,27982;1640;6;954;0,568849;886,23;279538;150868;73,6699;5,45658;-19,4;202;119;210;20,1;93;21;600;3,4;"1"
"252";1,99919;48,7801;-0,00752515;0,0134398;-0,573489;1,17019;1640;6,1;954;0,56383;883,38;279508;150913;65,5751;5,96185;-19,4;148;119;210;20,1;93;21;600;3,4;"1"
"253";1,98365;39,174;0,0589161;-0,000738069;16,792;1,24703;1754;6,2;886;0,6054;796,33;279558;156643;36,5244;6,55265;-19,5;106;130;189;18,8;124;28;636;3,4;"1"
"254";1,50244;34,7264;0,013961;-0,00515836;4,66713;1,50905;1640;5,9;922;0,597542;910,18;279428;150583;136,807;5,47926;-19,6;179;124;193;19,2;113;26;644;3,4;"1"
"255";1,97246;38,4251;-0,0158091;0,012084;-5,75137;1,27952;1640;5,6;889;0,587786;975,79;279348;150878;75,947;5,68792;-19,7;188;125;192;19,1;115;27;650;3,4;"1"
"256";1,49083;31,9856;-0,000771238;0,0166633;-0,628954;1,3499;1590;7,1;1010;0,475682;691,08;279413;144058;126,816;5,67575;-17,8;125;113;214;19,4;87;20;595;3,5;"1"
"257";0,976658;32,4652;0,0192489;-0,00783564;-11,187;1,9474;1640;5,7;922;0,560606;938,61;279283;150508;76,4496;6,27771;-19,6;179;124;193;19,2;113;26;644;3,4;"1"
"258";0,275337;22,6671;0,0595564;0,031531;4,79973;1,26101;1630;7;1059;0,379661;705,58;279253;144548;131,994;5,29197;-17,9;114;113;214;19,6;88;20;595;3,5;"1"
"259";1,88;27,7225;0,192519;-0,0444358;26,5124;1,06093;1630;7;1059;0,444934;707,63;279148;144473;100,892;5,83614;-17,9;114;113;214;19,6;88;20;595;3,5;"1"
"260";1,99096;15,608;-0,0163913;-0,0205645;14,4847;1,32821;1974;4,5;1109;0,66358;1476,5;279098;162168;64,4761;5,35825;-17,5;119;149;159;15,9;167;31;720;3,3;"1"
"261";0,0670189;33,0351;0,00544695;-0,0137842;2,30452;1,18781;1679;6,1;1060;0,491525;852,31;279083;149638;121,717;5,86926;-19,4;156;122;198;19,4;109;25;632;3,4;"1"
"262";1,72249;31,5352;0,0272934;0,026859;8,64993;0,92752;1679;6,1;1060;0,575758;866,02;279043;149633;123,793;5,43077;-19,4;156;122;198;19,4;109;25;632;3,4;"1"
